yaw_rate_const,yaw_rate_const_kf,yaw_rate,yaw_rate_kf,yaw_rate_MOKF
0.0547615,0.0689475,0.0681377,0.0732227,0.0835004
0.0534977,0.0674778,0.0638791,0.0719915,0.0828423
0.0524672,0.0660499,0.0638791,0.0709225,0.082636
0.0513566,0.0646522,0.0638791,0.0699943,0.0828367
0.0504694,0.0633031,0.0638791,0.0691885,0.0833369
0.049354,0.0619762,0.0596204,0.0679277,0.082235
0.0485573,0.0606997,0.0596204,0.066833,0.0815773
0.0476013,0.0594537,0.0553618,0.0653214,0.0794272
0.0468174,0.0582517,0.0553618,0.064009,0.0778494
0.045858,0.0570727,0.0468446,0.0617471,0.0729844
0.0450585,0.0559299,0.0468446,0.0597834,0.0690471
0.0440992,0.0548045,0.042586,0.0575172,0.0640385
0.0433301,0.053713,0.042586,0.0555497,0.059965
0.0423666,0.0526337,0.0340688,0.052719,0.0529243
0.0415637,0.0515806,0.0340688,0.0502614,0.04709
0.0406003,0.0505361,0.0298102,0.0475665,0.0404274
0.0396369,0.0494993,0.0298102,0.0452266,0.0349551
0.0385131,0.0484543,0.0298102,0.0431952,0.0305523
0.0377146,0.0474327,0.0298102,0.0414314,0.0270043
0.0365859,0.0464009,0.021293,0.0387776,0.0204515
0.0354572,0.0453598,0.021293,0.0364736,0.0151113
0.0343285,0.0443105,0.021293,0.0344732,0.0108245
0.0330387,0.0432383,0.021293,0.0327364,0.00749003
0.0319102,0.0421607,0.0255516,0.0317896,0.00685774
0.0307817,0.0410783,0.0255516,0.0309676,0.00666177
0.0296532,0.0399914,0.0255516,0.0302539,0.00684505
0.0286287,0.0389106,0.0255516,0.0296343,0.00733422
0.0274962,0.0378248,0.021293,0.0285351,0.00620291
0.0263637,0.0367345,0.021293,0.0275808,0.00557531
0.0253931,0.0356557,0.021293,0.0267522,0.00534843
0.0244224,0.0345871,0.021293,0.0260328,0.00546847
0.0236136,0.0335433,0.0255516,0.0259694,0.00776203
0.022643,0.0325064,0.0255516,0.0259144,0.0100673
0.0219959,0.0315066,0.021293,0.0253054,0.0103978
0.0213489,0.0305403,0.021293,0.0247767,0.0109209
0.0208636,0.0296198,0.0255516,0.0248788,0.0134814
0.0204671,0.0287492,0.0255516,0.0249674,0.0158762
0.0201422,0.0279304,0.021293,0.0244833,0.0161963
0.0200519,0.027181,0.021293,0.0240629,0.0165669
0.0197258,0.0264718,0.021293,0.0236979,0.0170293
0.0195628,0.0258146,0.021293,0.023381,0.0175306
0.0193997,0.0252044,0.021293,0.0231058,0.0180609
0.0192367,0.0246367,0.021293,0.0228669,0.0186125
0.0192367,0.024123,0.0127758,0.0215372,0.0153209
0.019156,0.0236505,0.0127758,0.0203827,0.0125267
0.0189923,0.0232074,0.00851721,0.0188191,0.00826963
0.0189095,0.0227986,0.00851721,0.0174616,0.00463147
0.0189095,0.0224286,0.00851721,0.0162829,0.00150875
0.0187451,0.0220782,0.00851721,0.0152596,-0.00113228
0.0185806,0.0217455,0.00851721,0.0143711,-0.00335681
0.0186469,0.0214508,0.00851721,0.0135997,-0.00527406
0.0184819,0.0211684,0.00851721,0.01293,-0.00687495
0.0182517,0.0208909,0.00851721,0.0123485,-0.00818737
0.0180873,0.0206242,0.00851721,0.0118436,-0.00926479
0.0178218,0.0203576,0.00851721,0.0114053,-0.010116
0.0174917,0.020085,0.00851721,0.0110247,-0.0107561
0.0173081,0.0198209,0.00851721,0.0106943,-0.0112459
0.0169752,0.0195502,0.00851721,0.0104074,-0.0115717
0.0166424,0.0192736,0.00851721,0.0101583,-0.0117546
0.0163095,0.0189916,0.00851721,0.00994207,-0.0118129
0.0159766,0.0187048,0.00851721,0.00975431,-0.0117626
0.0156437,0.0184136,0.00851721,0.00959129,-0.0116175
0.0155319,0.0181395,0.00851721,0.00944975,-0.0114403
0.0151978,0.0178597,0.0127758,0.00988804,-0.00927564
0.014978,0.0175856,0.0127758,0.0102686,-0.00732133
0.0148116,0.0173217,0.00851721,0.0100378,-0.00747256
0.0146968,0.017072,0.00851721,0.00983742,-0.00755437
0.0145297,0.0168302,0.00851721,0.00966345,-0.00756521
0.014591,0.0166172,0.00851721,0.0095124,-0.00756732
0.014591,0.0164244,0.0042586,0.00882009,-0.00946062
0.014591,0.01625,0.0042586,0.008219,-0.0110875
0.0144233,0.0160762,0.0042586,0.00769712,-0.0124462
0.0144233,0.015919,0.0042586,0.00724401,-0.0136106
0.0142556,0.0157608,0,0.00628944,-0.0164795
0.0141371,0.0156063,0,0.00546065,-0.0189294
0.0141371,0.0154666,0.0042586,0.00530225,-0.0191326
0.0140273,0.0153297,0.0042586,0.00516472,-0.0192716
0.0140273,0.0152058,0.0042586,0.00504532,-0.0193803
0.0139688,0.0150881,0.0042586,0.00494165,-0.0194503
0.0138005,0.0149656,0.0042586,0.00485164,-0.0194622
0.0138005,0.0148548,0.0042586,0.0047735,-0.0194618
0.0138005,0.0147545,0.0042586,0.00470565,-0.0194517
0.0138005,0.0146638,0.0042586,0.00464674,-0.019434
0.0136892,0.0145711,0.0042586,0.00459559,-0.0193853
0.0136892,0.0144872,0.0042586,0.00455118,-0.0193348
0.0136892,0.0144113,0,0.00395145,-0.0211938
0.0136892,0.0143426,0,0.00343075,-0.0228011
0.0135766,0.0142697,0.0042586,0.00353984,-0.0222546
0.0135766,0.0142038,0.0042586,0.00363456,-0.0217737
0.0135202,0.0141388,0.0042586,0.00371679,-0.0213375
0.0135202,0.0140799,0.0042586,0.00378819,-0.020953
0.0134069,0.0140159,0.0042586,0.00385018,-0.0205881
0.0134069,0.013958,0.0042586,0.003904,-0.0202656
0.0134069,0.0139055,0,0.00338955,-0.0218907
0.0134069,0.0138581,0,0.00294289,-0.0232971
0.0134069,0.0138152,0,0.0025551,-0.024514
0.0134069,0.0137763,0,0.0022184,-0.0255667
0.0134069,0.0137412,0.0042586,0.00248725,-0.0245671
0.0134532,0.0137138,0.0042586,0.00272067,-0.0237067
0.0135088,0.0136943,0.00851721,0.0034845,-0.0210597
0.0133378,0.0136604,0.00851721,0.00414768,-0.0187207
0.0135088,0.013646,0.00851721,0.00472348,-0.0167261
0.0135088,0.0136329,0.00851721,0.00522339,-0.014993
0.0133378,0.0136049,0.00851721,0.00565743,-0.0134481
0.0133378,0.0135795,0.00851721,0.00603428,-0.0121042
0.0133378,0.0135565,0.0127758,0.00692264,-0.009025
0.0133378,0.0135357,0.00851721,0.00713276,-0.00825974
0.0133378,0.0135169,0.00851721,0.0073152,-0.0075935
0.0133928,0.013505,0.00851721,0.00747359,-0.00702595
0.0133928,0.0134944,0.0127758,0.00817229,-0.00462192
0.0133928,0.0134847,0.00851721,0.00821774,-0.00444396
0.0133928,0.013476,0.00851721,0.0082572,-0.00428861
0.0134385,0.0134724,0.00851721,0.00829146,-0.00416342
0.0134385,0.0134692,0.00851721,0.00832121,-0.00405442
0.0134385,0.0134663,0.00851721,0.00834704,-0.0039595
0.0134385,0.0134636,0.0042586,0.00780829,-0.00578706
0.0134385,0.0134612,0.0042586,0.00734053,-0.00737356
0.0134385,0.0134591,0,0.00637323,-0.010661
0.0134385,0.0134571,0,0.00553341,-0.0135151
0.0132662,0.013439,0,0.00480424,-0.0159535
0.0132662,0.0134225,0,0.00417117,-0.018069
0.0132662,0.0134077,0,0.00362151,-0.0199043
0.0130939,0.0133778,0,0.00314429,-0.021457
0.0130939,0.0133508,0,0.00272995,-0.0228025
0.0131475,0.0133315,0,0.00237022,-0.0239805
0.0129745,0.0132975,0,0.00205788,-0.024962
0.0129745,0.0132668,0,0.00178671,-0.0258112
0.0128015,0.0132225,0,0.00155126,-0.0265063
0.0126285,0.013166,0,0.00134685,-0.0270662
0.0126285,0.0131149,0.0042586,0.00173054,-0.0256372
0.0124554,0.0130521,0.0042586,0.00206368,-0.0243524
0.0122824,0.0129789,0.0042586,0.00235291,-0.0231919
0.0121095,0.0128962,0.0042586,0.00260403,-0.0221382
0.0119365,0.0128049,0.00851721,0.00338324,-0.0192664
0.0119365,0.0127223,0.00851721,0.00405976,-0.0167649
0.0119365,0.0126476,0.0127758,0.00520832,-0.0126755
0.0119365,0.0125799,0.0127758,0.00620552,-0.00911842
0.0119365,0.0125187,0.00851721,0.00651014,-0.00793435
0.0119769,0.0124672,0.00851721,0.00677462,-0.00691018
0.0119769,0.0124205,0.0127758,0.00756542,-0.00410619
0.0119769,0.0123783,0.0127758,0.00825202,-0.00166758
0.0119769,0.0123402,0.0127758,0.00884814,0.00045339
0.0119769,0.0123056,0.0127758,0.00936571,0.00229824
0.0119769,0.0122743,0.00851721,0.0092539,0.00199279
0.0119769,0.012246,0.00851721,0.00915682,0.00173036
0.0119769,0.0122204,0.0042586,0.00851136,-0.000405242
0.0120255,0.0122019,0.0042586,0.00795095,-0.00226828
0.0118512,0.0121686,0,0.00690322,-0.00575455
0.0118512,0.0121384,0,0.00599355,-0.00877849
0.0116769,0.0120945,0,0.00520376,-0.0113614
0.0117241,0.0120592,0,0.00451803,-0.0136109
0.0115491,0.0120107,0,0.00392267,-0.0155209
0.0115491,0.0119668,0,0.00340576,-0.0171749
0.0113741,0.0119104,0,0.00295697,-0.018567
0.0112367,0.0118463,0,0.00256732,-0.0197393
0.0110611,0.0117717,-0.0042586,0.00166784,-0.0226216
0.0108855,0.0116874,-0.0042586,0.000886883,-0.0250773
0.01071,0.0115944,0,0.000770014,-0.0252516
0.0105344,0.0114936,0,0.000668546,-0.0253546
0.0101832,0.0113689,0,0.000580449,-0.0253549
0.00983208,0.0112227,0,0.00050396,-0.0252638
0.0096565,0.0110737,0,0.000437551,-0.0251317
0.00930534,0.0109055,0,0.000379893,-0.0249236
0.00895419,0.0107199,0,0.000329833,-0.0246477
0,0.00970017,0,0.000286369,-0.0223443
0,0.00877744,0.0042586,0.000809808,-0.0183443
0,0.00794248,0.0042586,0.00126427,-0.0147901
0,0.00718696,0.0042586,0.00165885,-0.0116306
0,0.0065033,0.0042586,0.00200143,-0.008821
0,0.00588467,0.0042586,0.00229887,-0.00632136
0,0.00532489,0.0042586,0.00255711,-0.0040966
0,0.00481836,0.00851721,0.0033425,-0.000205458
0,0.00436002,0.00851721,0.00402439,0.00321756
0,0.00394527,0.0042586,0.00405526,0.00431966
0,0.00356998,0.0042586,0.00408205,0.00531307
0,0.00323038,0.0042586,0.00410532,0.00620865
0,0.00292309,0.0042586,0.00412552,0.00701612
0,0.00264503,0.0042586,0.00414305,0.00774427
0,0.00239343,0.0042586,0.00415828,0.00840097
0,0.00216575,0,0.00361033,0.00708306
0,0.00195973,0,0.00313458,0.00595888
0,0.00177331,0,0.00272152,0.00500099
0,0.00160463,0,0.00236289,0.00418575
0,0.00145199,0,0.00205152,0.0034928
0,0.00131387,0,0.00178119,0.00290461
0,0.00118889,-0.0042586,0.000985295,0.000495865
0,0.00107579,-0.0042586,0.000294283,-0.00158446
0,0.000973459,0,0.000255504,-0.00147045
0,0.000880859,0,0.000221835,-0.00136245
0,0.000797067,-0.0042586,-0.000368572,-0.00317075
0,0.000721246,-0.0042586,-0.000881179,-0.00473339
0,0.000652638,-0.00851721,-0.00188741,-0.00799366
0,0.000590555,-0.00851721,-0.00276105,-0.0108183
0,0.000534379,-0.00851721,-0.00351956,-0.0132652
0,0.000483546,-0.00851721,-0.00417813,-0.0153847
0,0.000437549,-0.00851721,-0.00474991,-0.0172205
0,0.000395927,-0.00851721,-0.00524634,-0.0188103
0,0.000358265,-0.0042586,-0.00511618,-0.0182767
0,0.000324185,-0.0042586,-0.00500317,-0.0178101
0,0.000293347,0,-0.00434388,-0.0154917
0,0.000265442,0,-0.00377147,-0.0134762
0,0.000240192,-0.0042586,-0.00383566,-0.013634
0,0.000217344,-0.0042586,-0.0038914,-0.0137687
0,0.000196669,0,-0.00337861,-0.0119735
0,0.000177961,0,-0.00293339,-0.010413
0,0.000161032,0,-0.00254685,-0.00905655
0,0.000145714,0,-0.00221124,-0.00787732
0,0.000131853,0.0042586,-0.00135868,-0.0049419
0,0.000119311,0.0042586,-0.000618464,-0.00239206
0,0.000107961,0,-0.000536966,-0.00208736
0,9.76913e-05,0,-0.000466208,-0.00182181
0,8.83984e-05,0,-0.000404774,-0.00159035
0,7.99895e-05,0,-0.000351435,-0.00138857
0,7.23805e-05,0,-0.000305125,-0.00121264
0,6.54954e-05,0,-0.000264917,-0.00105922
0,5.92651e-05,0,-0.000230008,-0.000925416
0,5.36275e-05,0,-0.000199699,-0.000808691
0,4.85262e-05,-0.0042586,-0.000734559,-0.00261708
0,4.39102e-05,-0.0042586,-0.00119894,-0.00418673
0,3.97332e-05,-0.0042586,-0.00160212,-0.00554912
0,3.59536e-05,-0.0042586,-0.00195218,-0.00673162
0,3.25335e-05,-0.0042586,-0.00225611,-0.00775797
0,2.94388e-05,-0.0042586,-0.00251999,-0.00864876
0,2.66384e-05,-0.0042586,-0.00274909,-0.0094219
0,2.41044e-05,-0.0042586,-0.00294801,-0.0100929
0,2.18115e-05,-0.0042586,-0.00312071,-0.0106753
0,1.97367e-05,-0.0042586,-0.00327065,-0.0111807
0,1.78592e-05,-0.0042586,-0.00340084,-0.0116193
0,1.61604e-05,-0.0042586,-0.00351387,-0.012
0,1.46231e-05,-0.00851721,-0.00417318,-0.0142406
0,1.32321e-05,-0.00851721,-0.00474562,-0.0161858
0,1.19734e-05,-0.00851721,-0.00524261,-0.0178746
0,1.08344e-05,-0.00851721,-0.00567412,-0.0193407
0,9.8038e-06,-0.00851721,-0.00604877,-0.0206135
0,8.87121e-06,-0.00851721,-0.00637405,-0.0217185
0,8.02734e-06,-0.00851721,-0.00665646,-0.0226778
0,7.26374e-06,-0.00851721,-0.00690166,-0.0235106
0,6.57278e-06,-0.0042586,-0.00655337,-0.0223234
0,5.94754e-06,-0.0042586,-0.00625098,-0.0212925
0,5.38178e-06,-0.0042586,-0.00598844,-0.0203975
0,4.86984e-06,-0.0042586,-0.00576049,-0.0196203
0,4.4066e-06,0,-0.0050014,-0.0170353
0,3.98742e-06,0,-0.00434235,-0.0147909
0,3.60812e-06,0,-0.00377013,-0.0128422
0,3.2649e-06,0,-0.00327333,-0.0111502
0,2.95432e-06,0,-0.00284199,-0.00968118
0,2.67329e-06,0,-0.00246749,-0.00840571
0,2.419e-06,0,-0.00214233,-0.00729829
0,2.18889e-06,0,-0.00186003,-0.00633677
0,1.98067e-06,0,-0.00161492,-0.00550194
0,1.79226e-06,0,-0.00140212,-0.0047771
0,1.62177e-06,0,-0.00121736,-0.00414776
0,1.4675e-06,0,-0.00105694,-0.00360133
0,1.3279e-06,-0.0042586,-0.00147884,-0.00503713
0,1.20159e-06,-0.0042586,-0.00184514,-0.00628372
0,1.08729e-06,-0.00851721,-0.00272435,-0.00927625
0,9.83859e-07,-0.00851721,-0.0034877,-0.0118744
0,8.90269e-07,-0.00851721,-0.00415046,-0.0141302
0,8.05583e-07,-0.00851721,-0.00472588,-0.0160888
0,7.28952e-07,-0.0127758,-0.00578666,-0.0196995
0,6.5961e-07,-0.0127758,-0.00670765,-0.0228343
0,5.96865e-07,-0.0127758,-0.00750728,-0.0255561
0,5.40088e-07,-0.0127758,-0.00820154,-0.0279192
0,4.88712e-07,-0.0127758,-0.00880431,-0.0299709
0,4.42224e-07,-0.0127758,-0.00932765,-0.0317523
0,4.00157e-07,-0.0170344,-0.0103432,-0.0352091
0,3.62092e-07,-0.0170344,-0.0112249,-0.0382104
0,3.27648e-07,-0.0170344,-0.0119905,-0.0408162
0,2.96481e-07,-0.0170344,-0.0126551,-0.0430786
0,2.68278e-07,-0.0170344,-0.0132322,-0.0450429
0,2.42758e-07,-0.0170344,-0.0137332,-0.0467484
0,2.19666e-07,-0.0170344,-0.0141683,-0.0482291
0,1.9877e-07,-0.0170344,-0.0145459,-0.0495147
0,1.79862e-07,-0.0127758,-0.0143127,-0.0487206
0,1.62753e-07,-0.0127758,-0.0141102,-0.0480312
0,1.47271e-07,-0.00851721,-0.0133732,-0.0455224
0,1.33262e-07,-0.00851721,-0.0127333,-0.0433442
0,1.20585e-07,-0.0042586,-0.0116165,-0.0395428
0,1.09115e-07,-0.0042586,-0.0106469,-0.0362423
0,9.8735e-08,0,-0.00924394,-0.0314665
0,8.93429e-08,0,-0.00802583,-0.02732
0,8.08441e-08,-0.0042586,-0.0075294,-0.0256302
0,7.31538e-08,-0.0042586,-0.00709839,-0.024163
0,6.61951e-08,0,-0.00616301,-0.0209789
0,5.98983e-08,0,-0.00535088,-0.0182145
0,5.42005e-08,0,-0.00464577,-0.0158143
0,4.90447e-08,0,-0.00403358,-0.0137304
0,4.43793e-08,-0.00851721,-0.0046244,-0.0157415
0,4.01577e-08,-0.00851721,-0.00513738,-0.0174877
0,3.63377e-08,-0.00851721,-0.00558275,-0.0190037
0,3.28811e-08,-0.00851721,-0.00596944,-0.02032
0,2.97533e-08,-0.0127758,-0.00686634,-0.023373
0,2.6923e-08,-0.0127758,-0.00764506,-0.0260237
0,2.43619e-08,-0.0127758,-0.00832116,-0.0283252
0,2.20445e-08,-0.0127758,-0.00890817,-0.0303233
0,1.99475e-08,-0.0127758,-0.00941783,-0.0320582
0,1.805e-08,-0.0127758,-0.00986032,-0.0335644
0,1.6333e-08,-0.0127758,-0.0102445,-0.0348722
0,1.47793e-08,-0.0127758,-0.0105781,-0.0360076
0,1.33735e-08,-0.0127758,-0.0108677,-0.0369935
0,1.21013e-08,-0.0127758,-0.0111191,-0.0378494
0,1.09502e-08,-0.0127758,-0.0113374,-0.0385925
0,9.90854e-09,-0.0127758,-0.011527,-0.0392377
0,8.96599e-09,-0.00851721,-0.0111304,-0.0378876
0,8.1131e-09,-0.00851721,-0.010786,-0.0367155
0,7.34134e-09,-0.0042586,-0.00992587,-0.0337875
0,6.643e-09,-0.0042586,-0.00917907,-0.0312454
0,6.01108e-09,-0.0042586,-0.00853068,-0.0290383
0,5.43928e-09,-0.0042586,-0.00796773,-0.027122
0,4.92187e-09,-0.0042586,-0.00747896,-0.0254583
0,4.45368e-09,-0.0042586,-0.0070546,-0.0240138
0,4.03002e-09,-0.00851721,-0.00724733,-0.0246698
0,3.64667e-09,-0.00851721,-0.00741467,-0.0252394
0,3.29978e-09,-0.00851721,-0.00755996,-0.025734
0,2.98589e-09,-0.00851721,-0.0076861,-0.0261634
0,2.70185e-09,-0.00851721,-0.00779562,-0.0265362
0,2.44484e-09,-0.00851721,-0.0078907,-0.0268598
0,2.21227e-09,-0.0127758,-0.00853444,-0.0290511
0,2.00183e-09,-0.0127758,-0.00909334,-0.0309536
0,1.81141e-09,-0.0127758,-0.0095786,-0.0326054
0,1.6391e-09,-0.0127758,-0.00999991,-0.0340395
0,1.48318e-09,-0.00851721,-0.00980453,-0.0333745
0,1.34209e-09,-0.00851721,-0.00963489,-0.032797
0,1.21443e-09,-0.0127758,-0.0100488,-0.0342059
0,1.0989e-09,-0.0127758,-0.0104081,-0.0354291
0,9.9437e-10,-0.0127758,-0.0107201,-0.0364912
0,8.99781e-10,-0.0127758,-0.010991,-0.0374133
0,8.14189e-10,-0.00851721,-0.010665,-0.0363036
0,7.3674e-10,-0.00851721,-0.010382,-0.0353402
0,6.66657e-10,-0.00851721,-0.0101363,-0.0345037
0,6.03242e-10,-0.00851721,-0.00992292,-0.0337775
0,5.45858e-10,-0.00851721,-0.00973768,-0.0331469
0,4.93934e-10,-0.00851721,-0.00957686,-0.0325995
0,4.46948e-10,-0.00851721,-0.00943722,-0.0321242
0,4.04432e-10,-0.00851721,-0.00931599,-0.0317115
0,3.65961e-10,-0.00851721,-0.00921073,-0.0313532
0,3.31149e-10,-0.00851721,-0.00911934,-0.0310421
0,2.99648e-10,-0.0042586,-0.00847882,-0.0288618
0,2.71144e-10,-0.0042586,-0.0079227,-0.0269688
0,2.45352e-10,-0.0042586,-0.00743987,-0.0253252
0,2.22013e-10,-0.0042586,-0.00702066,-0.0238982
0,2.00894e-10,-0.0042586,-0.00665669,-0.0226593
0,1.81784e-10,-0.0042586,-0.00634068,-0.0215836
0,1.64491e-10,0,-0.00550514,-0.0187394
0,1.48844e-10,0,-0.00477971,-0.0162701
0,1.34685e-10,-0.0042586,-0.00471104,-0.0160363
0,1.21873e-10,-0.0042586,-0.00465142,-0.0158334
0,1.1028e-10,-0.00851721,-0.00516083,-0.0175674
0,9.97899e-11,-0.00851721,-0.00560312,-0.0190729
0,9.02974e-11,-0.00851721,-0.00598712,-0.0203801
0,8.17079e-11,-0.00851721,-0.00632052,-0.021515
0,7.39354e-11,-0.00851721,-0.00660999,-0.0225003
0,6.69023e-11,-0.00851721,-0.00686131,-0.0233558
0,6.05382e-11,-0.0127758,-0.00764069,-0.0260088
0,5.47795e-11,-0.0127758,-0.00831737,-0.0283122
0,4.95686e-11,-0.0127758,-0.00890488,-0.0303121
0,4.48534e-11,-0.0127758,-0.00941497,-0.0320484
0,4.05867e-11,-0.0127758,-0.00985784,-0.0335559
0,3.67259e-11,-0.00851721,-0.00968118,-0.0329546
0,3.32324e-11,-0.00851721,-0.0095278,-0.0324325
0,3.00712e-11,-0.00851721,-0.00939463,-0.0319792
0,2.72106e-11,-0.00851721,-0.00927901,-0.0315856
0,2.46222e-11,-0.00851721,-0.00917862,-0.0312439
0,2.228e-11,-0.00851721,-0.00909146,-0.0309472
0,2.01607e-11,-0.0042586,-0.00845461,-0.0287794
0,1.82429e-11,-0.0042586,-0.00790169,-0.0268972
0,1.65075e-11,-0.0042586,-0.00742162,-0.0252631
0,1.49372e-11,-0.0042586,-0.00700482,-0.0238443
0,1.35163e-11,-0.0042586,-0.00664294,-0.0226125
0,1.22306e-11,-0.0042586,-0.00632874,-0.0215429
0,1.10672e-11,-0.0042586,-0.00605595,-0.0206144
0,1.00144e-11,-0.0042586,-0.00581911,-0.0198082
0,9.06178e-12,-0.0042586,-0.00561347,-0.0191082
0,8.19978e-12,-0.0042586,-0.00543493,-0.0185004
0,7.41978e-12,-0.0042586,-0.00527992,-0.0179728
0,6.71397e-12,-0.00851721,-0.00570652,-0.0194249
0,6.07531e-12,-0.00851721,-0.00607689,-0.0206857
0,5.49739e-12,-0.0042586,-0.00583729,-0.01987
0,4.97445e-12,-0.0042586,-0.00562926,-0.0191619
0,4.50126e-12,-0.0042586,-0.00544864,-0.0185471
0,4.07308e-12,-0.0042586,-0.00529182,-0.0180133
0,3.68563e-12,-0.0042586,-0.00515567,-0.0175498
0,3.33503e-12,-0.0042586,-0.00503746,-0.0171474
0,3.01779e-12,-0.0042586,-0.00493483,-0.0167981
0,2.73072e-12,-0.0042586,-0.00484572,-0.0164948
0,2.47096e-12,-0.0042586,-0.00476835,-0.0162314
0,2.23591e-12,-0.0042586,-0.00470118,-0.0160028
0,2.02322e-12,-0.0042586,-0.00464286,-0.0158042
0,1.83076e-12,-0.0042586,-0.00459222,-0.0156319
0,1.65661e-12,-0.0042586,-0.00454826,-0.0154822
0,1.49902e-12,-0.0042586,-0.00451009,-0.0153523
0,1.35643e-12,-0.0042586,-0.00447695,-0.0152395
0,1.2274e-12,-0.0042586,-0.00444818,-0.0151415
0,1.11064e-12,-0.0042586,-0.0044232,-0.0150565
0,1.00499e-12,-0.0042586,-0.00440151,-0.0149827
0,9.09394e-13,0,-0.0038215,-0.0130083
0,8.22888e-13,0,-0.00331793,-0.0112942
0,7.44611e-13,0,-0.00288071,-0.00980589
0,6.7378e-13,0,-0.0025011,-0.00851372
0,6.09686e-13,0,-0.00217152,-0.00739183
0,5.5169e-13,0,-0.00188537,-0.00641778
0,4.99211e-13,0,-0.00163693,-0.00557208
0,4.51723e-13,0,-0.00142122,-0.00483782
0,4.08753e-13,0,-0.00123394,-0.00420032
0,3.6987e-13,0,-0.00107134,-0.00364682
0,3.34687e-13,0,-0.000930164,-0.00316627
0,3.0285e-13,0,-0.000807592,-0.00274903
0,2.74041e-13,0,-0.000701172,-0.00238678
0,2.47973e-13,0,-0.000608776,-0.00207226
0,2.24384e-13,0,-0.000528555,-0.00179919
0,2.0304e-13,0,-0.000458905,-0.0015621
0,1.83726e-13,0,-0.000398433,-0.00135626
0,1.66249e-13,0,-0.000345929,-0.00117754
0,1.50434e-13,0,-0.000300345,-0.00102237
0,1.36124e-13,0,-0.000260767,-0.000887647
0,1.23176e-13,0,-0.000226405,-0.000770678
0,1.11458e-13,0,-0.00019657,-0.000669122
0,1.00856e-13,0,-0.000170667,-0.000580949
0,9.12621e-14,0,-0.000148178,-0.000504395
0,8.25808e-14,0,-0.000128652,-0.000437928
0,7.47253e-14,0,-0.000111699,-0.000380221
0,6.76171e-14,0,-9.69796e-05,-0.000330117
0,6.1185e-14,0,-8.42002e-05,-0.000286616
0,5.53648e-14,0,-7.31048e-05,-0.000248848
0,5.00982e-14,0,-6.34714e-05,-0.000216056
0,4.53326e-14,0,-5.51075e-05,-0.000187585
0,4.10204e-14,0,-4.78457e-05,-0.000162866
0,3.71183e-14,0,-4.15409e-05,-0.000141405
0,3.35874e-14,0,-3.60669e-05,-0.000122771
0,3.03924e-14,0,-3.13142e-05,-0.000106593
0,2.75013e-14,0,-2.71878e-05,-9.25468e-05
0,2.48853e-14,-0.0042586,-0.00058478,-0.00199058
0,2.25181e-14,-0.0042586,-0.0010689,-0.00363851
0,2.0376e-14,0,-0.000928043,-0.00315905
0,1.84378e-14,0,-0.000805751,-0.00274276
0,1.66839e-14,0,-0.000699573,-0.00238134
0,1.50968e-14,0,-0.000607387,-0.00206754
0.00855317,0.000813619,0,-0.000527349,-0.00375102
0.00855317,0.00154984,0,-0.000457858,-0.00528434
0,0.00140241,0,-0.000397524,-0.00472455
0,0.00126901,0,-0.000345141,-0.00422554
0,0.0011483,0,-0.00029966,-0.00378052
0,0.00103906,0,-0.000260172,-0.00338352
0.00851725,0.00175043,0,-0.000225888,-0.00497692
0,0.00158392,0,-0.000196122,-0.00447531
0.00848733,0.0022406,0,-0.000170278,-0.005966
0.00848733,0.00283482,0,-0.00014784,-0.00731812
0,0.00256516,0,-0.000128358,-0.00660354
0.00845142,0.00312509,0,-0.000111444,-0.00789203
0.00845142,0.00363176,0.0042586,0.000464417,-0.00714982
0,0.00328629,0.0042586,0.000964394,-0.0046174
0.0084155,0.0037742,0.0042586,0.00139849,-0.0043127
0,0.00341518,0.0042586,0.00177538,-0.00216669
0,0.00309031,0,0.00154143,-0.00218207
0,0.00279635,0,0.00133831,-0.0021668
0.00838558,0.00332802,0,0.00116195,-0.00404525
0.00838558,0.00380912,0,0.00100884,-0.00572301
0,0.00344678,0,0.000875898,-0.00530446
0,0.0031189,0,0.000760477,-0.00490915
0,0.00282222,0,0.000660265,-0.00453704
0,0.00255376,0,0.000573259,-0.00418783
0.00834966,0.00310509,0,0.000497718,-0.00577037
0.00834966,0.00360398,0,0.000432132,-0.00719295
0,0.00326115,0,0.000375188,-0.00656263
0,0.00295094,0,0.000325748,-0.00598517
0,0.00267023,-0.0042586,-0.000278353,-0.0073667
0,0.00241622,-0.0042586,-0.000802848,-0.00854145
0.00838558,0.00298406,-0.0042586,-0.00125823,-0.0114566
0,0.0027002,-0.0042586,-0.0016536,-0.0121201
0,0.00244334,0,-0.0014357,-0.0107609
0.00834966,0.00300518,0,-0.00124651,-0.0114675
0,0.00271931,0,-0.00108225,-0.0102212
0,0.00246064,0,-0.000939639,-0.00911386
0.00838558,0.00302425,0,-0.000815819,-0.0100473
0,0.00273657,0,-0.000708315,-0.00898976
0,0.00247625,0,-0.000614977,-0.00804624
0.00834966,0.00303496,0,-0.000533939,-0.00911352
0,0.00274626,0,-0.000463579,-0.00817998
0,0.00248502,0,-0.000402491,-0.00734403
0,0.00224863,0,-0.000349453,-0.00659522
0.00834966,0.00282899,0,-0.000303404,-0.00783364
0,0.00255989,0.0042586,0.000297752,-0.00514039
0.00834966,0.00311064,0.00851721,0.00138087,-0.00277748
