speed_f,yaw_rate_f,longitude_acc_f,lateral_acc_f,X_f,Y_f,PHI_f
8.74689,0.00152412,-0.299875,-0.0927071,268.395,-6.35879,-0.00383409
8.73754,0.00144764,-0.294408,-0.0925121,268.575,-6.36086,-0.00384982
8.73292,0.00138066,-0.288956,-0.0923382,268.765,-6.36131,-0.00385941
8.7269,0.00128029,-0.28163,-0.0920663,268.917,-6.36265,-0.00389726
8.71932,0.00114531,-0.276805,-0.0919628,269.095,-6.36424,-0.00395433
8.71426,0.000972804,-0.2716,-0.0918535,269.267,-6.36508,-0.00403795
8.70833,0.000850944,-0.26717,-0.0917539,269.448,-6.36617,-0.00409276
8.70174,0.000833365,-0.264036,-0.0916842,269.664,-6.36721,-0.00408233
8.69525,0.000790726,-0.24934,-0.0915059,269.799,-6.3694,-0.00409557
8.68837,0.000835911,-0.245843,-0.0913926,269.969,-6.37097,-0.00405239
8.68092,0.000843897,-0.242751,-0.0913834,270.141,-6.37271,-0.0040309
8.67394,0.000889088,-0.239539,-0.0913735,270.306,-6.37435,-0.003987
8.66597,0.000955579,-0.237173,-0.0913653,270.489,-6.37619,-0.00392742
8.6584,0.00109365,-0.234628,-0.0912586,270.663,-6.37796,-0.00382336
8.65179,0.00124016,-0.23185,-0.0911414,270.829,-6.37946,-0.00371224
8.64459,0.00139013,-0.229721,-0.0910434,271.01,-6.38103,-0.00359411
8.63529,0.00155304,-0.227785,-0.0909339,271.182,-6.38335,-0.00346642
8.63198,0.00175162,-0.219997,-0.0907162,271.35,-6.384,-0.00331399
8.62892,0.001979,-0.213521,-0.0904401,271.532,-6.38445,-0.00313749
8.62908,0.00241531,-0.200966,-0.0901178,271.7,-6.38426,-0.00283058
8.62455,0.00288198,-0.19046,-0.0898134,271.874,-6.38552,-0.00249514
8.61943,0.00344014,-0.179948,-0.0895923,272.042,-6.38702,-0.00209575
8.61587,0.00381107,-0.172765,-0.0893715,272.245,-6.38763,-0.00178803
8.61495,0.00438848,-0.161678,-0.0890164,272.406,-6.38779,-0.00136304
8.61246,0.00500272,-0.151354,-0.0886466,272.563,-6.38844,-0.00090532
8.61011,0.00540993,-0.144074,-0.0883752,272.746,-6.38874,-0.000549482
8.61055,0.00588839,-0.135388,-0.0881536,272.912,-6.38825,-0.000151385
8.60806,0.00624334,-0.128876,-0.0879702,273.094,-6.38853,0.000190548
8.60447,0.00662776,-0.122188,-0.0876665,273.267,-6.38922,0.000551218
8.60116,0.00698687,-0.115465,-0.0873431,273.434,-6.38984,0.000900117
8.59894,0.00721804,-0.109942,-0.0870733,273.616,-6.38991,0.00118959
8.5966,0.00741078,-0.103844,-0.0868597,273.784,-6.39014,0.00144834
8.59633,0.00755048,-0.0981843,-0.0866622,273.958,-6.3896,0.0016838
8.59288,0.00770084,-0.0979589,-0.0864419,274.122,-6.38986,0.00192064
8.59159,0.00776389,-0.0974484,-0.0862486,274.297,-6.38932,0.00211633
8.58792,0.00786736,-0.0973076,-0.0859289,274.464,-6.38957,0.00233032
8.58542,0.00797923,-0.0970348,-0.0856686,274.648,-6.3893,0.00256768
8.58002,0.00807538,-0.0971857,-0.0853521,274.815,-6.39004,0.00278187
8.57705,0.00816419,-0.0969632,-0.0851501,274.986,-6.38992,0.00299705
8.57171,0.00825185,-0.0971161,-0.0849441,275.155,-6.39056,0.00321166
8.56729,0.0083639,-0.0971324,-0.084752,275.33,-6.39082,0.00344867
8.56317,0.00849683,-0.0971127,-0.0845726,275.511,-6.39089,0.00370657
8.55859,0.00864708,-0.0971342,-0.0844675,275.678,-6.39117,0.00396476
8.55373,0.00875888,-0.0971921,-0.0843601,275.843,-6.39151,0.00420028
8.5482,0.00886382,-0.0973585,-0.0842555,276.011,-6.39202,0.00443606
8.54704,0.0089608,-0.0968508,-0.0841559,276.182,-6.39103,0.00467303
8.54264,0.00907647,-0.0968908,-0.0840663,276.362,-6.39098,0.0049331
8.53782,0.00920163,-0.0969724,-0.0839666,276.533,-6.3911,0.00519148
8.52987,0.00933429,-0.0975123,-0.0838571,276.696,-6.39228,0.00544852
8.52544,0.00947131,-0.0975217,-0.083767,276.875,-6.3921,0.00572876
8.52095,0.00959737,-0.0974879,-0.0836552,277.036,-6.39208,0.00598493
8.51775,0.00964334,-0.0973464,-0.0835959,277.256,-6.391,0.00626083
8.50989,0.00970679,-0.09768,-0.0834354,277.39,-6.39225,0.00645117
8.50744,0.00974297,-0.0973589,-0.0833394,277.563,-6.39131,0.00667025
8.50612,0.0097848,-0.0913994,-0.0832241,277.72,-6.39045,0.00687613
8.50511,0.00978575,-0.0867892,-0.0831317,277.896,-6.38921,0.00707863
8.50533,0.00978673,-0.0819287,-0.0830326,278.065,-6.38764,0.00727417
8.50263,0.00978762,-0.0780771,-0.0829414,278.242,-6.38691,0.00747788
8.5008,0.00978812,-0.0756985,-0.0828897,278.476,-6.38518,0.00774811
8.4985,0.00979092,-0.0640453,-0.0825736,278.571,-6.38558,0.00785878
8.49823,0.00975885,-0.0607182,-0.0824742,278.739,-6.38412,0.00803327
8.49637,0.00969763,-0.0535749,-0.0823796,278.911,-6.38333,0.00819417
8.49594,0.00963388,-0.0484962,-0.0823153,279.12,-6.38161,0.00839441
8.49373,0.0094824,-0.0401939,-0.0821988,279.275,-6.38118,0.00847905
8.49381,0.00927758,-0.0253407,-0.0820684,279.421,-6.38051,0.00851848
8.49364,0.00915708,-0.0167418,-0.0819898,279.609,-6.37924,0.00865191
8.49631,0.00901232,-0.00340274,-0.0818627,279.757,-6.37773,0.00872415
8.49775,0.00894141,0.00571084,-0.08177,279.931,-6.37623,0.00886537
8.49924,0.00890381,0.0144222,-0.0816775,280.104,-6.37472,0.0090256
8.50108,0.0089004,0.0201887,-0.0816177,280.32,-6.37261,0.00924998
8.50769,0.0089509,0.0359377,-0.0814401,280.446,-6.37027,0.00941168
8.51214,0.00896982,0.0418704,-0.0813714,280.648,-6.36754,0.00963517
8.516,0.00905407,0.052468,-0.0812319,280.789,-6.36574,0.00983486
8.51999,0.00911245,0.0596837,-0.0811309,280.956,-6.36354,0.0100467
8.52239,0.00921137,0.0668098,-0.0810205,281.115,-6.36192,0.0102762
8.52671,0.00928415,0.0722583,-0.0809373,281.298,-6.35941,0.0105179
8.53121,0.00936532,0.0781956,-0.0808425,281.47,-6.35695,0.0107533
8.53695,0.00945708,0.0848368,-0.0807313,281.629,-6.35422,0.0109824
8.54033,0.00953431,0.0946318,-0.0806346,281.799,-6.35235,0.011217
8.54577,0.00962995,0.103206,-0.0805499,281.981,-6.34968,0.0114769
8.54998,0.00974839,0.113254,-0.0804415,282.141,-6.34765,0.011729
8.55442,0.0098837,0.121725,-0.0803451,282.312,-6.34541,0.0120044
8.56062,0.00996162,0.128457,-0.0802697,282.504,-6.34236,0.0122732
8.57018,0.0101057,0.137817,-0.0800519,282.667,-6.33858,0.0125481
8.57701,0.0101744,0.143654,-0.0799082,282.866,-6.33522,0.0128242
8.58305,0.0103728,0.154818,-0.0795897,283.001,-6.33288,0.0131024
8.58849,0.0104897,0.161167,-0.0794937,283.171,-6.33023,0.0133784
8.5963,0.0105901,0.166884,-0.0794095,283.354,-6.32669,0.0136607
8.60335,0.010735,0.168142,-0.0793137,283.525,-6.32322,0.0139579
8.60975,0.0107981,0.16883,-0.0792591,283.751,-6.31947,0.0142773
8.6185,0.0110297,0.171049,-0.0788158,283.865,-6.31586,0.0145586
8.62504,0.011114,0.171878,-0.0786446,284.049,-6.31231,0.0148431
8.62856,0.0112384,0.1723,-0.0785522,284.222,-6.30974,0.0151407
8.63096,0.0112985,0.167645,-0.078452,284.389,-6.30727,0.0153933
8.63778,0.0113211,0.163936,-0.0783521,284.556,-6.30334,0.015625
8.64191,0.0113361,0.16459,-0.0782851,284.759,-6.30011,0.0159007
8.6463,0.0114005,0.165762,-0.0781729,284.917,-6.29722,0.0161456
8.64931,0.0115338,0.166581,-0.0779539,285.079,-6.29468,0.016439
8.65006,0.0116592,0.166984,-0.0777399,285.244,-6.2928,0.0167326
8.6477,0.0118149,0.15845,-0.0774824,285.428,-6.29118,0.0170738
8.65044,0.0118636,0.1526,-0.0772905,285.641,-6.2876,0.0173937
8.64466,0.0121086,0.137383,-0.0767638,285.771,-6.28716,0.0177165
8.64111,0.0121874,0.130562,-0.0766083,285.962,-6.28552,0.0180315
8.6322,0.0123399,0.115234,-0.0764981,286.12,-6.28552,0.0183442
8.63824,0.0123651,0.0990745,-0.0763966,286.283,-6.28039,0.0185927
8.64346,0.012322,0.0855542,-0.0763074,286.457,-6.27536,0.0188163
8.63983,0.0122226,0.0749655,-0.0762452,286.666,-6.27269,0.0190549
8.62577,0.0120719,0.0474299,-0.0762578,286.81,-6.27339,0.0191696
8.61286,0.0119971,0.0207905,-0.0764867,286.974,-6.27327,0.0193548
8.60824,0.0119653,-0.00477166,-0.0766867,287.149,-6.27012,0.0195803
8.60848,0.0120335,-0.0248885,-0.0767963,287.32,-6.26558,0.0198584
8.60435,0.0120862,-0.0408216,-0.0767235,287.513,-6.26205,0.0201594
8.58631,0.0122813,-0.0706609,-0.0766146,287.671,-6.26288,0.0204974
8.57103,0.0123386,-0.09847,-0.0765245,287.844,-6.26233,0.0207787
8.55834,0.0123628,-0.130899,-0.0764283,288.011,-6.2606,0.0210332
8.55055,0.0122979,-0.154859,-0.0762707,288.199,-6.25694,0.0212662
8.53291,0.0122423,-0.191361,-0.075758,288.347,-6.25664,0.0214472
8.5148,0.0121693,-0.217508,-0.075258,288.518,-6.25619,0.0216495
8.49799,0.0121654,-0.241902,-0.0748788,288.715,-6.25444,0.0219279
8.48827,0.0121591,-0.277316,-0.0742579,288.868,-6.2509,0.0221434
8.48641,0.0122667,-0.299257,-0.0736855,289.027,-6.24507,0.0224361
8.47787,0.0124121,-0.308242,-0.0732252,289.205,-6.24136,0.0227798
8.46815,0.0127265,-0.306819,-0.0726374,289.377,-6.23868,0.02322
8.45947,0.0131436,-0.305265,-0.0721306,289.547,-6.23572,0.023724
8.45378,0.0135786,-0.299031,-0.071774,289.724,-6.23171,0.0242585
8.4461,0.0138992,-0.29431,-0.0715618,289.921,-6.22747,0.024765
8.44581,0.0143443,-0.284096,-0.0711006,290.055,-6.22335,0.0252513
8.44154,0.0145353,-0.274012,-0.0708223,290.226,-6.21913,0.0256561
8.43597,0.014633,-0.263647,-0.0705101,290.387,-6.2157,0.0259922
8.42484,0.0146714,-0.261201,-0.0703789,290.587,-6.21224,0.0263616
8.41657,0.0146978,-0.255753,-0.0702576,290.727,-6.21015,0.0266215
8.41102,0.0146828,-0.252063,-0.0701779,290.899,-6.20586,0.0269137
8.40429,0.0146694,-0.248974,-0.0701055,291.079,-6.2016,0.0272214
8.39803,0.0146905,-0.239766,-0.07001,291.237,-6.19835,0.0275085
8.39309,0.0147361,-0.228564,-0.0699363,291.415,-6.19401,0.0278486
8.38768,0.0148283,-0.220722,-0.0698441,291.575,-6.19036,0.0281846
8.37888,0.0148109,-0.215333,-0.069772,291.755,-6.18691,0.0284928
8.37318,0.0147064,-0.202021,-0.069671,291.907,-6.1839,0.0286987
8.36794,0.0144294,-0.190644,-0.0695785,292.064,-6.18044,0.0288098
8.36294,0.0141583,-0.182041,-0.0694184,292.242,-6.17606,0.0289546
8.35371,0.0136959,-0.177419,-0.0692066,292.396,-6.17373,0.0289376
8.34977,0.0133237,-0.173395,-0.0690455,292.572,-6.16884,0.0290042
8.34323,0.0128762,-0.169136,-0.0688457,292.73,-6.1655,0.0289878
8.33727,0.0125381,-0.165644,-0.0686761,292.902,-6.16147,0.0290501
8.33115,0.0122574,-0.162163,-0.0685955,293.069,-6.15768,0.0291332
8.32638,0.0119689,-0.158465,-0.0685101,293.231,-6.15365,0.0291985
8.31951,0.011753,-0.160262,-0.0684217,293.391,-6.15012,0.0292977
8.31286,0.0115791,-0.161695,-0.0683487,293.566,-6.14595,0.0294411
8.31482,0.0114527,-0.156988,-0.0682638,293.728,-6.13971,0.0295915
8.31339,0.0113388,-0.153306,-0.0681852,293.897,-6.13431,0.0297557
8.30187,0.0112844,-0.150805,-0.0682068,294.051,-6.13277,0.0299326
8.29072,0.0112455,-0.153347,-0.0682227,294.23,-6.12987,0.0301529
8.29079,0.0112017,-0.14954,-0.06834,294.396,-6.12401,0.0303524
8.29282,0.0110895,-0.140742,-0.0684603,294.561,-6.11784,0.0305066
8.2872,0.0110124,-0.133369,-0.0685854,294.721,-6.1143,0.0306753
8.28111,0.0109762,-0.127019,-0.0687989,294.889,-6.11065,0.030876
8.28028,0.0109412,-0.120209,-0.0689138,295.056,-6.10528,0.031077
8.28065,0.0109061,-0.113386,-0.0690325,295.221,-6.09961,0.0312737
8.27884,0.0109062,-0.107958,-0.0690479,295.398,-6.09419,0.0315064
8.28084,0.0109901,-0.100323,-0.0690698,295.546,-6.08865,0.031753
8.2759,0.0110139,-0.0966677,-0.0691582,295.737,-6.08367,0.0320211
8.26612,0.0110089,-0.0973844,-0.0693387,295.87,-6.0821,0.0321958
8.26708,0.0109476,-0.0965824,-0.0693537,296.047,-6.07543,0.0323942
8.27406,0.0108839,-0.0904854,-0.0692769,296.219,-6.06721,0.0325831
8.27706,0.0107174,-0.0839312,-0.0691728,296.366,-6.06122,0.0326757
8.27358,0.0105679,-0.0801568,-0.0690964,296.538,-6.05637,0.0328076
8.27224,0.0103017,-0.0758113,-0.0690109,296.699,-6.05118,0.032853
8.27725,0.0100409,-0.0711468,-0.0689353,296.871,-6.04355,0.0329093
8.28312,0.00980002,-0.0663098,-0.0688535,297.037,-6.0359,0.0329642
8.28727,0.00958036,-0.061695,-0.0687634,297.195,-6.02912,0.0330175
8.28581,0.00942158,-0.0585417,-0.0686821,297.361,-6.02385,0.0331133
8.27627,0.00929381,-0.0566355,-0.068701,297.522,-6.02139,0.0332193
8.27596,0.00920595,-0.0542468,-0.0687141,297.716,-6.01474,0.0333837
8.28213,0.00898253,-0.0489581,-0.0687411,297.85,-6.00818,0.033397
8.2779,0.00879044,-0.0471015,-0.0686656,298.022,-6.00356,0.0334673
8.27368,0.008587,-0.0451416,-0.0686836,298.187,-5.9992,0.033519
8.2743,0.00837196,-0.0423544,-0.0687033,298.344,-5.99355,0.0335516
8.27704,0.00817966,-0.0398836,-0.0687186,298.523,-5.98644,0.0336156
8.27934,0.00792311,-0.0369785,-0.0687398,298.674,-5.98045,0.0336094
8.27981,0.00774074,-0.0350997,-0.0687553,298.852,-5.97413,0.0336689
8.27791,0.00753336,-0.0330799,-0.0687771,299.001,-5.9696,0.0336822
8.27768,0.00741479,-0.0314432,-0.0687932,299.175,-5.96365,0.0337684
8.27624,0.00731131,-0.0349333,-0.068813,299.332,-5.95841,0.0338462
8.27568,0.00718726,-0.0330946,-0.0688309,299.497,-5.95286,0.0339165
8.27348,0.00707503,-0.0361029,-0.0689407,299.668,-5.94735,0.033997
8.27278,0.00695493,-0.0389953,-0.0690617,299.831,-5.94161,0.0340634
8.27373,0.00688581,-0.0410475,-0.0691627,300.01,-5.93481,0.0341715
8.27541,0.00675079,-0.0437764,-0.0693058,300.159,-5.9287,0.0342139
8.2794,0.00663994,-0.0406693,-0.0694278,300.322,-5.92169,0.0342786
8.28021,0.00655618,-0.0390496,-0.0695567,300.537,-5.91377,0.0344007
8.28034,0.00632368,-0.035433,-0.0701373,300.662,-5.90939,0.0343586
8.27351,0.00606479,-0.0342725,-0.0706359,300.815,-5.90616,0.0343186
8.26743,0.00587104,-0.0335057,-0.0711072,300.991,-5.90191,0.0343297
8.26423,0.00556001,-0.0319661,-0.0715901,301.146,-5.89744,0.0342511
8.26339,0.00534105,-0.030459,-0.0718963,301.318,-5.89166,0.0342336
8.25685,0.00521534,-0.0301213,-0.0719826,301.508,-5.88705,0.0342806
8.25445,0.00497437,-0.0280598,-0.0718516,301.641,-5.88318,0.0342184
8.25778,0.004903,-0.0262408,-0.0717803,301.823,-5.87577,0.0342844
8.26044,0.00471677,-0.0240892,-0.0715477,301.97,-5.86976,0.0342587
8.26183,0.00460621,-0.0225656,-0.0712612,302.135,-5.86356,0.0342857
8.26344,0.00436468,-0.016412,-0.0707552,302.299,-5.85754,0.0342304
8.26554,0.00416316,-0.0104953,-0.0702481,302.463,-5.85142,0.0341944
8.26606,0.00376151,-0.00547205,-0.0698874,302.633,-5.84557,0.0340358
8.27302,0.00332506,-0.00411082,-0.0697093,302.799,-5.83754,0.0338466
8.28024,0.00262638,0.00237465,-0.0696175,302.955,-5.83007,0.0334837
8.2864,0.00208483,0.00781758,-0.0695352,303.12,-5.82271,0.0332062
8.3026,0.00153635,0.014687,-0.0695527,303.282,-5.8123,0.0329124
8.3128,0.00124048,0.0243348,-0.0696626,303.453,-5.80388,0.0327637
8.30544,0.00106811,0.0312877,-0.0699968,303.619,-5.8014,0.0326834
8.29431,0.00100104,0.0421124,-0.0704351,303.784,-5.80049,0.0326637
8.28292,0.000930124,0.0533457,-0.0709155,303.942,-5.80003,0.0326394
8.29217,0.000872906,0.0607141,-0.0712216,304.115,-5.79209,0.0326239
8.28563,0.000812252,0.0705319,-0.0714377,304.28,-5.78981,0.0326043
8.28356,0.000687225,0.0804006,-0.0716514,304.446,-5.78608,0.0325443
8.29828,0.000493046,0.0926393,-0.0718721,304.61,-5.77705,0.0324391
8.30971,0.00035094,0.101402,-0.072036,304.8,-5.76828,0.0323639
8.32212,-2.3701e-05,0.116387,-0.0722117,304.933,-5.76116,0.0321402
8.32432,-0.000254837,0.124255,-0.0722254,305.099,-5.75625,0.0319983
8.32979,-0.00045913,0.137206,-0.0721476,305.275,-5.75039,0.0318681
8.341,-0.000709702,0.153456,-0.0720488,305.43,-5.74344,0.0317061
8.3489,-0.000854183,0.166398,-0.0719628,305.597,-5.73724,0.0316034
8.35802,-0.000996829,0.179042,-0.0718754,305.763,-5.73076,0.031499
8.36956,-0.00113106,0.191045,-0.0717908,305.932,-5.72347,0.0313967
8.38088,-0.001256,0.20198,-0.07171,306.105,-5.71619,0.0312968
8.39206,-0.00136311,0.214096,-0.0716132,306.263,-5.70946,0.0312075
8.40092,-0.00144429,0.222881,-0.0715379,306.442,-5.70292,0.0311286
8.4125,-0.0015414,0.233458,-0.0714451,306.604,-5.69604,0.0310413
8.42153,-0.00165653,0.235946,-0.0713634,306.776,-5.6894,0.0309392
8.4333,-0.00173934,0.234114,-0.0712786,306.946,-5.6817,0.0308551
8.4454,-0.00186652,0.232151,-0.0710714,307.106,-5.67407,0.0307441
8.45678,-0.00196515,0.230703,-0.0709064,307.285,-5.6663,0.030644
8.46111,-0.00208486,0.228309,-0.0707515,307.47,-5.66071,0.0305278
8.46633,-0.00227793,0.224982,-0.0706315,307.612,-5.65568,0.0303742
8.47604,-0.00238063,0.22334,-0.0706481,307.777,-5.64878,0.0302667
8.48574,-0.00243564,0.222064,-0.0706622,307.956,-5.64162,0.0301827
8.49027,-0.00242777,0.219863,-0.0705769,308.126,-5.63634,0.0301389
8.49792,-0.00242083,0.218413,-0.0705912,308.304,-5.62987,0.0300921
8.50677,-0.00234339,0.217022,-0.0708154,308.472,-5.62324,0.0300918
8.51196,-0.00230179,0.215089,-0.0711751,308.636,-5.61785,0.0300721
8.51949,-0.00222219,0.213572,-0.0715517,308.797,-5.61178,0.0300776
8.5302,-0.00218701,0.21753,-0.071992,308.967,-5.60474,0.0300551
8.54111,-0.00215469,0.221148,-0.0724076,309.142,-5.59754,0.0300302
8.54205,-0.00215556,0.223297,-0.072757,309.308,-5.59379,0.0299875
8.54533,-0.0022219,0.231602,-0.0729667,309.481,-5.58948,0.0299031
8.55737,-0.0023133,0.240349,-0.0731625,309.66,-5.58222,0.0298004
8.57246,-0.00257672,0.256229,-0.0734073,309.82,-5.57478,0.0295949
8.58143,-0.00283247,0.268466,-0.0736208,309.991,-5.56909,0.0293859
8.59093,-0.00312076,0.279193,-0.0737234,310.17,-5.56308,0.0291493
8.60018,-0.00341921,0.291251,-0.0738465,310.334,-5.55764,0.0289058
8.60995,-0.00365483,0.30194,-0.0739617,310.504,-5.55197,0.028693
8.61541,-0.00387213,0.310901,-0.0740709,310.678,-5.54766,0.028485
8.62351,-0.00409002,0.320093,-0.0742849,310.85,-5.54263,0.0282735
8.63446,-0.00438029,0.324641,-0.0746312,311.018,-5.53652,0.0280146
8.64659,-0.00467046,0.32274,-0.0749477,311.193,-5.52959,0.0277464
8.6602,-0.00493861,0.32101,-0.0752883,311.363,-5.5223,0.0274892
8.66795,-0.00515761,0.318529,-0.0756196,311.536,-5.51692,0.0272556
8.67818,-0.00529006,0.316731,-0.0759211,311.717,-5.51067,0.0270662
8.68725,-0.00536324,0.305102,-0.0762518,311.89,-5.50437,0.0269155
8.69944,-0.0054406,0.293665,-0.076373,312.055,-5.4971,0.0267655
8.7133,-0.005441,0.28458,-0.0762845,312.233,-5.48918,0.0266541
8.72708,-0.00540548,0.280015,-0.0760782,312.402,-5.48163,0.0265706
8.73085,-0.0053735,0.274519,-0.075987,312.578,-5.47728,0.0264818
8.73582,-0.00534506,0.26554,-0.0759954,312.762,-5.47217,0.0263863
8.74466,-0.00531139,0.255913,-0.0758936,312.928,-5.46595,0.0263055
8.75356,-0.00528227,0.252538,-0.0758026,313.104,-5.45987,0.0262168
8.75255,-0.00522664,0.248118,-0.0757212,313.29,-5.45688,0.0261388
8.75209,-0.00515759,0.243248,-0.0757323,313.454,-5.45404,0.0260836
8.75846,-0.00506356,0.240101,-0.0758456,313.627,-5.44882,0.0260396
8.76784,-0.00499709,0.241402,-0.0759031,313.871,-5.44167,0.0259392
8.77333,-0.00473958,0.254705,-0.0760859,314.008,-5.43833,0.0260189
8.7719,-0.0044973,0.263284,-0.0762358,314.16,-5.43686,0.0260863
8.76411,-0.0044003,0.271716,-0.0763378,314.343,-5.437,0.0260522
8.77239,-0.00428724,0.278985,-0.0765738,314.509,-5.43206,0.0260383
8.79014,-0.00435804,0.286684,-0.0766864,314.682,-5.42389,0.0259101
8.79772,-0.00444894,0.291772,-0.076694,314.867,-5.41886,0.0257624
8.80329,-0.00463928,0.301136,-0.0767021,315.047,-5.41486,0.0255546
8.81637,-0.00479911,0.311599,-0.0767106,315.223,-5.40859,0.0253636
8.8306,-0.00496452,0.322258,-0.0767196,315.393,-5.40213,0.0251692
8.83983,-0.00509269,0.331805,-0.0768416,315.561,-5.3974,0.0249962
8.85189,-0.00519205,0.33946,-0.0768489,315.748,-5.39146,0.0248269
8.86478,-0.00523726,0.348388,-0.076858,315.918,-5.38563,0.0246994
8.87707,-0.0053146,0.351498,-0.0767602,316.091,-5.37969,0.0245496
8.89049,-0.0053683,0.353082,-0.0767148,316.345,-5.37244,0.024365
8.91041,-0.0057466,0.343578,-0.0767389,316.45,-5.36414,0.0240712
8.92078,-0.00590966,0.340239,-0.0767478,316.622,-5.35856,0.0238603
8.93055,-0.00605799,0.337181,-0.0767562,316.801,-5.35313,0.0236515
8.9386,-0.00619101,0.334221,-0.0766716,316.988,-5.34821,0.0234437
8.9444,-0.00627552,0.325509,-0.0766811,317.157,-5.34391,0.0232748
8.94827,-0.00634904,0.317768,-0.0766896,317.336,-5.34017,0.0231045
8.95218,-0.00635459,0.310768,-0.0766975,317.522,-5.33637,0.0229698
8.95459,-0.00636023,0.303604,-0.0767058,317.703,-5.33307,0.0228377
8.95909,-0.00633311,0.297064,-0.0767141,317.884,-5.32911,0.0227258
8.96204,-0.00627416,0.28604,-0.0767224,318.065,-5.32538,0.0226336
8.96447,-0.00618059,0.275137,-0.0768347,318.243,-5.32182,0.0225662
8.9649,-0.00609276,0.264823,-0.0769431,318.423,-5.31885,0.0224951
8.96813,-0.00599785,0.254552,-0.0770643,318.594,-5.31504,0.0224369
8.9716,-0.00587702,0.250316,-0.0771783,318.77,-5.31136,0.0223928
8.9779,-0.00576498,0.246887,-0.0772872,318.951,-5.30673,0.0223431
8.98355,-0.00569644,0.243807,-0.077476,319.141,-5.30219,0.0222629
8.99168,-0.00557497,0.2406,-0.0777146,319.31,-5.29709,0.0222297
9.00044,-0.00550518,0.242717,-0.0779232,319.491,-5.29191,0.0221602
9.00779,-0.00541084,0.244395,-0.0781172,319.678,-5.2871,0.022103
9.01313,-0.00533973,0.245944,-0.0783452,319.852,-5.28316,0.0220424
9.02173,-0.00531034,0.247736,-0.0784513,320.034,-5.27806,0.0219525
9.02847,-0.00531475,0.25545,-0.078559,320.214,-5.27393,0.0218436
9.0364,-0.00531915,0.26313,-0.07867,320.392,-5.26952,0.0217362
9.04121,-0.00535051,0.268556,-0.078675,320.591,-5.26582,0.0215999
9.05024,-0.00543365,0.276715,-0.0786822,320.757,-5.26132,0.0214509
9.05812,-0.00553899,0.283257,-0.0786886,320.934,-5.25707,0.0212803
9.06766,-0.00562973,0.287593,-0.0786927,321.155,-5.25173,0.0210905
9.07654,-0.005827,0.296415,-0.0785459,321.301,-5.24773,0.0208798
9.08505,-0.00595337,0.301845,-0.0784472,321.479,-5.2434,0.0206883
9.09164,-0.00604044,0.30663,-0.0784538,321.658,-5.23975,0.0205178
9.09944,-0.00610689,0.310307,-0.0784588,321.861,-5.23546,0.0203422
9.10365,-0.00616286,0.315041,-0.0784664,322.028,-5.23281,0.0201963
9.10837,-0.00620393,0.3126,-0.0784722,322.22,-5.22943,0.0200415
9.10755,-0.00621606,0.309021,-0.0784795,322.389,-5.22803,0.0199189
9.11346,-0.00619831,0.303656,-0.0784085,322.6,-5.22394,0.0197856
9.11598,-0.0061654,0.294034,-0.0782707,322.752,-5.22124,0.0197027
9.12156,-0.00614673,0.28881,-0.0781899,322.95,-5.21731,0.0195802
9.11909,-0.00612133,0.280891,-0.0780759,323.116,-5.21617,0.0194835
9.12128,-0.00607098,0.27543,-0.0779875,323.305,-5.21338,0.0193873
9.12667,-0.00603716,0.268805,-0.0779919,323.536,-5.20906,0.0192541
9.12665,-0.00593249,0.249537,-0.0780063,323.663,-5.20679,0.0192338
9.12608,-0.0058849,0.240596,-0.0780132,323.846,-5.20462,0.0191442
9.12595,-0.00581115,0.232653,-0.078114,324.036,-5.20223,0.0190668
9.1235,-0.00569801,0.224085,-0.0782252,324.216,-5.20064,0.0190206
9.12826,-0.0055875,0.221795,-0.0784424,324.396,-5.19699,0.0189756
9.13146,-0.00553261,0.219814,-0.0786033,324.605,-5.19354,0.0188811
